source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
176, 1, 247, 1, 282, 10300200, 3, 1, 32, 176, 700, 750, 348, 282, 32, 191, 64, 0
176, 1, 247, -1, 319, 10300200, 5, 1, 64, 176, 700, 750, 348, 282, 32, 191, 64, 0
176, 1, 247, -1, 381, 10300200, 2, 1, 282, 176, 700, 750, 348, 282, 32, 191, 64, 0
176, 1, 247, -1, 387, 10300200, 1, 1, 348, 176, 700, 750, 348, 282, 32, 191, 64, 0
176, -1, 387, 31, 398, 10300810, 3, 1, 221, 348, 700, 750, 110, 43, 221, 191, 390, 0
176, -1, 387, 1, 446, 10300810, 4, 1, 191, 348, 700, 750, 110, 43, 221, 191, 390, 0
176, -1, 387, 61, 398, 10300810, 1, 1, 110, 348, 700, 750, 110, 43, 221, 191, 390, 0
176, -1, 387, 1, 474, 10300810, 2, 1, 43, 348, 700, 750, 110, 43, 221, 191, 390, 0
176, 61, 398, 121, 401, 10301420, 5, 1, 83, 110, 700, 750, 311, 262, 363, 274, 83, 0
176, 61, 398, 179, 401, 10301421, 2, 1, 262, 110, 700, 750, 311, 262, 363, 274, 83, 0
176, 61, 398, 201, 412, 10301421, 1, 1, 311, 110, 700, 750, 311, 262, 363, 274, 83, 0
176, 61, 398, 201, 412, 10301421, 3, 1, 363, 110, 700, 750, 311, 262, 363, 274, 83, 0
176, 61, 398, 219, 398, 10301421, 4, 1, 274, 110, 700, 750, 311, 262, 363, 274, 83, 0
176, 201, 412, 201, 446, 10302031, 5, 1, 205, 311, 700, 750, 276, 65, 188, 45, 205, 0
176, 201, 412, 248, 398, 10302031, 3, 1, 188, 311, 700, 750, 276, 65, 188, 45, 205, 0
176, 201, 412, 201, 485, 10302031, 2, 1, 65, 311, 700, 750, 276, 65, 188, 45, 205, 0
176, 1, 474, -1, 556, 10305421, 5, 1, 201, 43, 700, 750, 163, 370, 267, 390, 201, 0
176, 1, 474, -1, 587, 10305421, 2, 1, 370, 43, 700, 750, 163, 370, 267, 390, 201, 0
176, 1, 474, 1, 619, 10305421, 3, 1, 267, 43, 700, 750, 163, 370, 267, 390, 201, 0
176, 201, 485, 198, 532, 10306641, 4, 1, 113, 65, 700, 750, 276, 210, 222, 113, 45, 0
176, 201, 485, 198, 564, 10306641, 3, 1, 222, 65, 700, 750, 276, 210, 222, 113, 45, 0
176, 201, 485, 201, 618, 10306641, 1, 1, 276, 65, 700, 750, 276, 210, 222, 113, 45, 0
176, 201, 618, 201, 645, 10307251, 3, 1, 210, 276, 700, 750, 107, 67, 210, 10, 10000000, 0
176, 201, 618, 201, 691, 10307252, 2, 1, 67, 276, 700, 750, 107, 67, 210, 10, 10000000, 0
176, 201, 618, 198, 712, 10307252, 4, 1, 10, 276, 700, 750, 107, 67, 210, 10, 10000000, 0
176, -1, 587, 19, 598, 10310031, 3, 1, 259, 370, 700, 750, 34, 134, 259, 28, 163, 0
176, -1, 587, 44, 598, 10310031, 2, 1, 134, 370, 700, 750, 34, 134, 259, 28, 163, 0
176, -1, 587, 1, 645, 10310031, 5, 1, 163, 370, 700, 750, 34, 134, 259, 28, 163, 0
176, -1, 587, 1, 683, 10310031, 4, 1, 28, 370, 700, 750, 34, 134, 259, 28, 163, 0
176, 248, 398, 283, 398, 10310641, 4, 1, 45, 188, 700, 750, 372, 278, 168, 45, 335, 0
176, 248, 398, 354, 401, 10310641, 3, 1, 168, 188, 700, 750, 372, 278, 168, 45, 335, 0
176, 248, 398, 379, 401, 10310641, 2, 1, 278, 188, 700, 750, 372, 278, 168, 45, 335, 0
176, 248, 398, 387, 401, 10310641, 5, 1, 335, 188, 700, 750, 372, 278, 168, 45, 335, 0
176, 248, 398, 412, 398, 10310641, 1, 1, 372, 188, 700, 750, 372, 278, 168, 45, 335, 0
176, 412, 398, 445, 398, 10311251, 5, 1, 166, 372, 700, 750, 144, 53, 24, 104, 166, 0
176, 412, 398, 401, 467, 10311252, 4, 1, 104, 372, 700, 750, 144, 53, 24, 104, 166, 0
176, 412, 398, 485, 398, 10311252, 3, 1, 24, 372, 700, 750, 144, 53, 24, 104, 166, 0
176, 412, 398, 516, 401, 10311252, 2, 1, 53, 372, 700, 750, 144, 53, 24, 104, 166, 0
176, 412, 398, 554, 401, 10311252, 1, 1, 144, 372, 700, 750, 144, 53, 24, 104, 166, 0
176, 554, 401, 601, 412, 10311862, 5, 1, 347, 144, 700, 750, 179, 21, 286, 35, 347, 0
176, 554, 401, 601, 419, 10311862, 3, 1, 286, 144, 700, 750, 179, 21, 286, 35, 347, 0
176, 554, 401, 601, 445, 10311862, 1, 1, 179, 144, 700, 750, 179, 21, 286, 35, 347, 0
176, 554, 401, 683, 398, 10311862, 4, 1, 35, 144, 700, 750, 179, 21, 286, 35, 347, 0
176, 601, 445, 601, 487, 10312472, 1, 1, 21, 179, 700, 750, 21, 332, 85, 243, 130, 0
176, 601, 445, 598, 515, 10312472, 3, 1, 85, 179, 700, 750, 21, 332, 85, 243, 130, 0
176, 601, 445, 598, 552, 10312472, 10000000, 1, 130, 179, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
176, 601, 445, 598, 580, 10312472, 10000000, 1, 243, 179, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
176, 601, 445, 598, 587, 10312473, 10000000, 1, 332, 179, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
176, 601, 487, 598, 515, 10313082, 5, 1, 85, 21, 700, 750, 332, 130, 243, 186, 85, 0
176, 44, 598, 79, 598, 10314641, 2, 1, 34, 134, 700, 750, 103, 34, 276, 189, 210, 0
176, 44, 598, 110, 601, 10314641, 1, 1, 103, 134, 700, 750, 103, 34, 276, 189, 210, 0
176, 44, 598, 157, 601, 10314641, 4, 1, 189, 134, 700, 750, 103, 34, 276, 189, 210, 0
