source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
201, 49, 201, 76, 10300200, 5, 1, 98, 117, 19, 598, 715, 226, 240, 180, 60, 98
201, 49, 198, 105, 10300200, 4, 1, 60, 117, 19, 598, 715, 226, 240, 180, 60, 98
201, 49, 198, 153, 10300200, 3, 1, 180, 117, 19, 598, 715, 226, 240, 180, 60, 98
201, 49, 198, 179, 10300200, 2, 1, 240, 117, 19, 598, 715, 226, 240, 180, 60, 98
198, 179, 201, 218, 10304817, 4, 2, 226, 240, 19, 598, 715, 23, 126, 153, 226, 27
198, 179, 201, 245, 10304817, 2, 2, 126, 240, 19, 598, 715, 23, 126, 153, 226, 27
198, 179, 201, 285, 10304817, 1, 2, 23, 240, 19, 598, 715, 23, 126, 153, 226, 27
201, 285, 198, 315, 10305434, 3, 3, 13, 23, 19, 598, 715, 259, 174, 13, 254, 206
201, 285, 198, 351, 10305435, 2, 3, 174, 23, 19, 598, 715, 259, 174, 13, 254, 206
201, 285, 198, 387, 10305435, 1, 3, 259, 23, 19, 598, 715, 259, 174, 13, 254, 206
201, 285, 201, 418, 10305435, 4, 3, 254, 23, 19, 598, 715, 259, 174, 13, 254, 206
198, 387, 219, 398, 10306052, 5, 4, 251, 259, 19, 598, 715, 45, 65, 172, 186, 251
198, 387, 247, 398, 10306052, 3, 4, 172, 259, 19, 598, 715, 45, 65, 172, 186, 251
198, 387, 201, 446, 10306052, 4, 4, 186, 259, 19, 598, 715, 45, 65, 172, 186, 251
198, 387, 201, 486, 10306052, 2, 4, 65, 259, 19, 598, 715, 45, 65, 172, 186, 251
201, 486, 201, 646, 10310669, 2, 5, 191, 65, 19, 598, 715, 67, 191, 10000000, 10000000, 10000000
247, 398, 282, 398, 10314669, 2, 5, 45, 172, 19, 598, 715, 18, 45, 162, 255, 65
247, 398, 312, 401, 10314669, 1, 5, 18, 172, 19, 598, 715, 18, 45, 162, 255, 65
247, 398, 354, 401, 10314669, 3, 5, 162, 172, 19, 598, 715, 18, 45, 162, 255, 65
312, 401, 401, 416, 10315286, 5, 6, 255, 18, 19, 598, 715, 24, 160, 198, 256, 255
201, 646, 201, 690, 10315287, 2, 6, 67, 191, 19, 598, 715, 107, 67, 10, 10000000, 10000000
201, 646, 198, 713, 10315287, 3, 6, 10, 191, 19, 598, 715, 107, 67, 10, 10000000, 10000000
401, 416, 401, 431, 10331903, 3, 7, 198, 255, 19, 598, 715, 104, 24, 198, 160, 79
