source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
8, -1, 78, -1, 10300200, 3, 1, 8, 281, 228, 782, 601, 243, 29, 8, 11, 38, 0
8, -1, 1, 81, 10300200, 4, 1, 11, 281, 228, 782, 601, 243, 29, 8, 11, 38, 0
8, -1, 109, 1, 10300200, 5, 1, 38, 281, 228, 782, 601, 243, 29, 8, 11, 38, 0
78, -1, 156, 1, 10308581, 5, 2, 144, 8, 228, 782, 601, 243, 159, 7, 285, 144, 0
78, -1, 212, -1, 10308581, 4, 2, 285, 8, 228, 782, 601, 243, 159, 7, 285, 144, 0
78, -1, 219, -1, 10308581, 1, 2, 243, 8, 228, 782, 601, 243, 159, 7, 285, 144, 0
219, -1, 201, 18, 10308962, 1, 3, 212, 243, 228, 782, 601, 212, 7, 98, 164, 62, 0
219, -1, 248, -1, 10308962, 4, 3, 164, 243, 228, 782, 601, 212, 7, 98, 164, 62, 0
219, -1, 280, -1, 10308962, 2, 3, 7, 243, 228, 782, 601, 212, 7, 98, 164, 62, 0
219, -1, 318, 1, 10308963, 5, 3, 62, 243, 228, 782, 601, 212, 7, 98, 164, 62, 0
201, 18, 201, 76, 10309343, 5, 4, 98, 212, 228, 782, 601, 180, 267, 226, 240, 98, 0
201, 18, 198, 153, 10309344, 1, 4, 180, 212, 228, 782, 601, 180, 267, 226, 240, 98, 0
201, 18, 198, 179, 10309344, 4, 4, 240, 212, 228, 782, 601, 180, 267, 226, 240, 98, 0
201, 18, 201, 212, 10309344, 2, 4, 267, 212, 228, 782, 601, 180, 267, 226, 240, 98, 0
198, 153, 201, 218, 10309725, 5, 5, 226, 180, 228, 782, 601, 174, 13, 215, 23, 226, 0
1, 81, -1, 115, 10312581, 4, 2, 29, 11, 228, 782, 601, 32, 243, 159, 29, 170, 0
1, 81, -1, 151, 10312581, 3, 2, 159, 11, 228, 782, 601, 32, 243, 159, 29, 170, 0
280, -1, 354, 1, 10313344, 2, 4, 143, 7, 228, 782, 601, 5, 143, 152, 275, 150, 0
280, -1, 401, 12, 10313344, 4, 4, 275, 7, 228, 782, 601, 5, 143, 152, 275, 150, 0
280, -1, 447, -1, 10313344, 5, 4, 150, 7, 228, 782, 601, 5, 143, 152, 275, 150, 0
354, 1, 401, 41, 10317725, 3, 5, 152, 143, 228, 782, 601, 181, 5, 152, 48, 150, 0
354, 1, 447, -1, 10317725, 5, 5, 150, 143, 228, 782, 601, 181, 5, 152, 48, 150, 0
354, 1, 488, -1, 10317725, 2, 5, 5, 143, 228, 782, 601, 181, 5, 152, 48, 150, 0
-1, 151, 1, 248, 10320962, 2, 3, 170, 159, 228, 782, 601, 32, 170, 207, 197, 56, 0
488, -1, 515, 1, 10322106, 4, 6, 61, 5, 228, 782, 601, 149, 253, 181, 61, 105, 0
488, -1, 561, 1, 10322106, 3, 6, 181, 5, 228, 782, 601, 149, 253, 181, 61, 105, 0
488, -1, 580, 1, 10322106, 2, 6, 253, 5, 228, 782, 601, 149, 253, 181, 61, 105, 0
1, 248, 1, 281, 10325343, 2, 4, 32, 170, 228, 782, 601, 168, 32, 64, 56, 197, 0
1, 248, -1, 317, 10325344, 3, 4, 64, 170, 228, 782, 601, 168, 32, 64, 56, 197, 0
1, 248, -1, 358, 10325344, 1, 4, 168, 170, 228, 782, 601, 168, 32, 64, 56, 197, 0
-1, 358, 1, 476, 10325725, 2, 5, 43, 168, 228, 782, 601, 245, 43, 110, 50, 10000000, 0
-1, 358, -1, 519, 10325725, 4, 5, 50, 168, 228, 782, 601, 245, 43, 110, 50, 10000000, 0
401, 41, 401, 79, 10326106, 1, 6, 48, 152, 228, 782, 601, 48, 237, 280, 100, 132, 0
401, 41, 398, 114, 10326106, 4, 6, 100, 152, 228, 782, 601, 48, 237, 280, 100, 132, 0
201, 218, 201, 285, 10326106, 5, 6, 23, 226, 228, 782, 601, 259, 206, 265, 254, 23, 0
401, 41, 398, 187, 10326106, 3, 6, 280, 152, 228, 782, 601, 48, 237, 280, 100, 132, 0
401, 79, 398, 114, 10326487, 3, 7, 100, 48, 228, 782, 601, 280, 237, 100, 132, 41, 0
401, 79, 398, 155, 10326487, 4, 7, 132, 48, 228, 782, 601, 280, 237, 100, 132, 41, 0
401, 79, 398, 187, 10326487, 1, 7, 280, 48, 228, 782, 601, 280, 237, 100, 132, 41, 0
580, 1, 601, 44, 10326488, 2, 7, 149, 253, 228, 782, 601, 91, 149, 105, 46, 12, 0
401, 79, 401, 287, 10326488, 5, 7, 41, 48, 228, 782, 601, 280, 237, 100, 132, 41, 0
580, 1, 601, 84, 10326488, 1, 7, 91, 253, 228, 782, 601, 91, 149, 105, 46, 12, 0
580, 1, 674, -1, 10326488, 3, 7, 105, 253, 228, 782, 601, 91, 149, 105, 46, 12, 0
580, 1, 716, 1, 10326488, 4, 7, 46, 253, 228, 782, 601, 91, 149, 105, 46, 12, 0
398, 187, 412, 198, 10326868, 5, 8, 292, 280, 228, 782, 601, 41, 112, 88, 221, 292, 0
398, 187, 418, 198, 10326868, 4, 8, 221, 280, 228, 782, 601, 41, 112, 88, 221, 292, 0
398, 187, 449, 198, 10326869, 2, 8, 112, 280, 228, 782, 601, 41, 112, 88, 221, 292, 0
398, 187, 401, 287, 10326869, 1, 8, 41, 280, 228, 782, 601, 41, 112, 88, 221, 292, 0
601, 84, 598, 109, 10326869, 1, 8, 12, 91, 228, 782, 601, 12, 10000000, 10000000, 10000000, 10000000, 0
401, 287, 398, 347, 10327250, 4, 9, 111, 41, 228, 782, 601, 198, 255, 201, 111, 256, 0
401, 287, 398, 375, 10327250, 3, 9, 201, 41, 228, 782, 601, 198, 255, 201, 111, 256, 0
401, 287, 398, 387, 10327250, 5, 9, 256, 41, 228, 782, 601, 198, 255, 201, 111, 256, 0
401, 287, 401, 416, 10327250, 2, 9, 255, 41, 228, 782, 601, 198, 255, 201, 111, 256, 0
1, 476, -1, 519, 10330106, 3, 6, 50, 43, 228, 782, 601, 283, 244, 50, 157, 245, 0
1, 476, -1, 579, 10330106, 5, 6, 245, 43, 228, 782, 601, 283, 244, 50, 157, 245, 0
1, 476, 1, 612, 10330107, 1, 6, 283, 43, 228, 782, 601, 283, 244, 50, 157, 245, 0
1, 476, 1, 618, 10330107, 2, 6, 244, 43, 228, 782, 601, 283, 244, 50, 157, 245, 0
1, 612, 19, 598, 10330488, 3, 7, 236, 283, 228, 782, 601, 128, 34, 236, 10000000, 10000000, 0
1, 612, 44, 598, 10330488, 1, 7, 128, 283, 228, 782, 601, 128, 34, 236, 10000000, 10000000, 0
