source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
280, -1, 401, 12, 10300200, 2, 1, 320, 7, 33, 535, 801, 288, 320, 254, 373, 158, 0
280, -1, 401, 12, 10300200, 4, 1, 373, 7, 33, 535, 801, 288, 320, 254, 373, 158, 0
280, -1, 420, -1, 10300200, 1, 1, 288, 7, 33, 535, 801, 288, 320, 254, 373, 158, 0
420, -1, 587, 1, 10300878, 3, 2, 338, 288, 33, 535, 801, 220, 298, 338, 291, 155, 0
587, 1, 601, 44, 10309555, 5, 3, 155, 338, 33, 535, 801, 285, 183, 91, 12, 155, 0
587, 1, 601, 84, 10309555, 3, 3, 91, 338, 33, 535, 801, 285, 183, 91, 12, 155, 0
587, 1, 598, 111, 10309555, 4, 3, 12, 338, 33, 535, 801, 285, 183, 91, 12, 155, 0
587, 1, 598, 147, 10309555, 2, 3, 183, 338, 33, 535, 801, 285, 183, 91, 12, 155, 0
598, 147, 598, 179, 10314232, 5, 4, 285, 183, 33, 535, 801, 114, 380, 312, 239, 285, 0
598, 147, 587, 201, 10314232, 3, 4, 312, 183, 33, 535, 801, 114, 380, 312, 239, 285, 0
598, 147, 587, 201, 10314232, 2, 4, 380, 183, 33, 535, 801, 114, 380, 312, 239, 285, 0
598, 147, 601, 262, 10314232, 1, 4, 114, 183, 33, 535, 801, 114, 380, 312, 239, 285, 0
601, 262, 598, 315, 10314910, 1, 5, 47, 114, 33, 535, 801, 47, 206, 286, 290, 347, 0
601, 262, 598, 359, 10314910, 2, 5, 206, 114, 33, 535, 801, 47, 206, 286, 290, 347, 0
601, 262, 598, 378, 10314910, 4, 5, 290, 114, 33, 535, 801, 47, 206, 286, 290, 347, 0
601, 262, 601, 412, 10314910, 5, 5, 347, 114, 33, 535, 801, 47, 206, 286, 290, 347, 0
601, 262, 601, 419, 10314910, 3, 5, 286, 114, 33, 535, 801, 47, 206, 286, 290, 347, 0
598, 315, 598, 378, 10315587, 5, 6, 290, 47, 33, 535, 801, 21, 179, 286, 347, 290, 0
598, 315, 601, 412, 10315587, 4, 6, 347, 47, 33, 535, 801, 21, 179, 286, 347, 290, 0
598, 315, 601, 419, 10315587, 3, 6, 286, 47, 33, 535, 801, 21, 179, 286, 347, 290, 0
598, 315, 601, 445, 10315587, 2, 6, 179, 47, 33, 535, 801, 21, 179, 286, 347, 290, 0
598, 315, 601, 487, 10315587, 1, 6, 21, 47, 33, 535, 801, 21, 179, 286, 347, 290, 0
601, 487, 598, 515, 10316264, 5, 7, 85, 21, 33, 535, 801, 332, 130, 243, 186, 85, 0
601, 487, 598, 552, 10316264, 2, 7, 130, 21, 33, 535, 801, 332, 130, 243, 186, 85, 0
601, 487, 598, 580, 10316264, 3, 7, 243, 21, 33, 535, 801, 332, 130, 243, 186, 85, 0
601, 487, 598, 587, 10316264, 1, 7, 332, 21, 33, 535, 801, 332, 130, 243, 186, 85, 0
601, 487, 601, 647, 10316265, 4, 7, 186, 21, 33, 535, 801, 332, 130, 243, 186, 85, 0
598, 587, 620, 598, 10316942, 1, 8, 273, 332, 33, 535, 801, 273, 4, 309, 186, 19, 0
598, 587, 601, 647, 10316942, 4, 8, 186, 332, 33, 535, 801, 273, 4, 309, 186, 19, 0
598, 587, 601, 690, 10316942, 2, 8, 4, 332, 33, 535, 801, 273, 4, 309, 186, 19, 0
598, 587, 598, 711, 10316942, 5, 8, 19, 332, 33, 535, 801, 273, 4, 309, 186, 19, 0
