source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
40, -1, 201, 12, 10300200, 3, 1, 278, 147, 294, 587, 801, 285, 243, 278, 212, 159, 0
201, 12, 201, 49, 10308799, 4, 2, 117, 278, 294, 587, 801, 60, 98, 240, 117, 7, 0
201, 12, 201, 76, 10308799, 2, 2, 98, 278, 294, 587, 801, 60, 98, 240, 117, 7, 0
201, 12, 280, -1, 10308799, 5, 2, 7, 278, 294, 587, 801, 60, 98, 240, 117, 7, 0
201, 12, 198, 105, 10308799, 1, 2, 60, 278, 294, 587, 801, 60, 98, 240, 117, 7, 0
201, 12, 198, 179, 10308800, 3, 2, 240, 278, 294, 587, 801, 60, 98, 240, 117, 7, 0
198, 105, 201, 212, 10309399, 3, 3, 267, 60, 294, 587, 801, 23, 126, 267, 226, 215, 0
198, 105, 201, 218, 10309399, 4, 3, 226, 60, 294, 587, 801, 23, 126, 267, 226, 215, 0
201, 212, 201, 245, 10317998, 3, 4, 126, 267, 294, 587, 801, 174, 23, 126, 27, 259, 0
201, 212, 201, 285, 10317998, 2, 4, 23, 267, 294, 587, 801, 174, 23, 126, 27, 259, 0
201, 212, 198, 387, 10317998, 5, 4, 259, 267, 294, 587, 801, 174, 23, 126, 27, 259, 0
201, 285, 198, 314, 10322597, 3, 5, 13, 23, 294, 587, 801, 259, 174, 13, 254, 206, 0
201, 285, 198, 350, 10322597, 2, 5, 174, 23, 294, 587, 801, 259, 174, 13, 254, 206, 0
201, 285, 198, 379, 10322597, 5, 5, 206, 23, 294, 587, 801, 259, 174, 13, 254, 206, 0
201, 285, 198, 387, 10322597, 1, 5, 259, 23, 294, 587, 801, 259, 174, 13, 254, 206, 0
201, 285, 201, 419, 10322597, 4, 5, 254, 23, 294, 587, 801, 259, 174, 13, 254, 206, 0
198, 387, 201, 419, 10323196, 5, 6, 254, 259, 294, 587, 801, 65, 45, 186, 172, 254, 0
198, 387, 248, 398, 10323196, 4, 6, 172, 259, 294, 587, 801, 65, 45, 186, 172, 254, 0
198, 387, 201, 446, 10323196, 3, 6, 186, 259, 294, 587, 801, 65, 45, 186, 172, 254, 0
198, 387, 201, 486, 10323197, 1, 6, 65, 259, 294, 587, 801, 65, 45, 186, 172, 254, 0
280, -1, 354, 1, 10325399, 5, 3, 143, 7, 294, 587, 801, 5, 152, 275, 231, 143, 0
280, -1, 401, 12, 10325399, 3, 3, 275, 7, 294, 587, 801, 5, 152, 275, 231, 143, 0
401, 12, 401, 41, 10333998, 3, 4, 152, 275, 294, 587, 801, 100, 48, 152, 280, 237, 0
401, 12, 401, 79, 10333998, 2, 4, 48, 275, 294, 587, 801, 100, 48, 152, 280, 237, 0
401, 12, 398, 114, 10333998, 1, 4, 100, 275, 294, 587, 801, 100, 48, 152, 280, 237, 0
401, 12, 398, 180, 10333998, 5, 4, 237, 275, 294, 587, 801, 100, 48, 152, 280, 237, 0
398, 114, 398, 187, 10334597, 5, 5, 280, 100, 294, 587, 801, 41, 292, 268, 218, 280, 0
248, 398, 282, 398, 10335796, 3, 7, 45, 172, 294, 587, 801, 160, 18, 45, 162, 255, 0
248, 398, 311, 401, 10335796, 2, 7, 18, 172, 294, 587, 801, 160, 18, 45, 162, 255, 0
248, 398, 354, 401, 10335796, 4, 7, 162, 172, 294, 587, 801, 160, 18, 45, 162, 255, 0
248, 398, 445, 398, 10335796, 1, 7, 160, 172, 294, 587, 801, 160, 18, 45, 162, 255, 0
445, 398, 486, 398, 10336395, 3, 8, 24, 160, 294, 587, 801, 138, 104, 24, 198, 53, 0
445, 398, 516, 401, 10336395, 5, 8, 53, 160, 294, 587, 801, 138, 104, 24, 198, 53, 0
445, 398, 555, 401, 10336395, 1, 8, 138, 160, 294, 587, 801, 138, 104, 24, 198, 53, 0
398, 187, 418, 198, 10351196, 5, 6, 221, 280, 294, 587, 801, 41, 112, 111, 88, 221, 0
398, 187, 449, 198, 10351196, 2, 6, 112, 280, 294, 587, 801, 41, 112, 111, 88, 221, 0
398, 187, 401, 288, 10351197, 1, 6, 41, 280, 294, 587, 801, 41, 112, 111, 88, 221, 0
