source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
176, 1, 247, 1, 282, 10300200, 2, 1, 32, 176, 700, 750, 64, 32, 282, 174, 191
176, 1, 247, -1, 319, 10300200, 1, 1, 64, 176, 700, 750, 64, 32, 282, 174, 191
176, 1, 247, -1, 355, 10300200, 4, 1, 174, 176, 700, 750, 64, 32, 282, 174, 191
176, -1, 319, -1, 355, 10300582, 5, 1, 174, 64, 700, 750, 43, 191, 348, 282, 174
176, -1, 319, -1, 381, 10300582, 4, 1, 282, 64, 700, 750, 43, 191, 348, 282, 174
176, -1, 319, -1, 387, 10300582, 3, 1, 348, 64, 700, 750, 43, 191, 348, 282, 174
176, -1, 319, 1, 446, 10300582, 2, 1, 191, 64, 700, 750, 43, 191, 348, 282, 174
176, -1, 319, 1, 474, 10300582, 1, 1, 43, 64, 700, 750, 43, 191, 348, 282, 174
176, 1, 474, -1, 520, 10300964, 5, 1, 50, 43, 700, 750, 390, 370, 201, 267, 50
176, 1, 474, -1, 556, 10300965, 3, 1, 201, 43, 700, 750, 390, 370, 201, 267, 50
176, 1, 474, -1, 587, 10300965, 2, 1, 370, 43, 700, 750, 390, 370, 201, 267, 50
176, -1, 587, 19, 598, 10305347, 3, 1, 259, 370, 700, 750, 34, 134, 259, 308, 28
176, -1, 587, 44, 598, 10305347, 2, 1, 134, 370, 700, 750, 34, 134, 259, 308, 28
176, -1, 587, 1, 682, 10305347, 5, 1, 28, 370, 700, 750, 34, 134, 259, 308, 28
176, 44, 598, 79, 598, 10309729, 1, 1, 34, 134, 700, 750, 34, 103, 107, 189, 210
176, 44, 598, 110, 601, 10309729, 2, 1, 103, 134, 700, 750, 34, 103, 107, 189, 210
176, 44, 598, 157, 601, 10309729, 4, 1, 189, 134, 700, 750, 34, 103, 107, 189, 210
176, 79, 598, 110, 601, 10310111, 2, 1, 103, 34, 700, 750, 107, 103, 189, 210, 276
176, 79, 598, 157, 601, 10310111, 3, 1, 189, 34, 700, 750, 107, 103, 189, 210, 276
176, 110, 601, 157, 601, 10314111, 5, 1, 189, 103, 700, 750, 107, 276, 20, 210, 189
176, 110, 601, 273, 598, 10314112, 1, 1, 107, 103, 700, 750, 107, 276, 20, 210, 189
176, 273, 598, 312, 601, 10314494, 2, 1, 20, 107, 700, 750, 162, 20, 182, 154, 96
176, 273, 598, 356, 601, 10314494, 3, 1, 182, 107, 700, 750, 162, 20, 182, 154, 96
176, 273, 598, 447, 598, 10314494, 1, 1, 162, 107, 700, 750, 162, 20, 182, 154, 96
176, 447, 598, 484, 598, 10314876, 2, 1, 96, 162, 700, 750, 273, 96, 128, 173, 16
176, 447, 598, 509, 601, 10314876, 5, 1, 16, 162, 700, 750, 273, 96, 128, 173, 16
176, 447, 598, 553, 601, 10314876, 10000000, 1, 173, 162, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
176, 484, 598, 509, 601, 10319258, 1, 1, 16, 96, 700, 750, 16, 173, 84, 273, 128
176, 484, 598, 642, 598, 10319259, 10000000, 1, 128, 96, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
176, 484, 598, 685, 598, 10319259, 10000000, 1, 84, 96, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
176, 509, 601, 620, 598, 10319641, 10000000, 1, 273, 16, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
176, 553, 601, 598, 587, 10326712, 10000000, 2, 332, 173, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
176, 553, 601, 601, 647, 10326712, 10000000, 2, 186, 173, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
176, 553, 601, 754, 601, 10326712, 10000000, 2, 143, 173, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
176, 754, 601, 780, 601, 10332412, 10000000, 3, 251, 143, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
