source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
123, 159, 201, 201, 218, 10300200, 5, 1, 226, 123, 700, 750, 27, 23, 153, 126, 226
123, 159, 201, 201, 244, 10300200, 4, 1, 126, 123, 700, 750, 27, 23, 153, 126, 226
123, 159, 201, 241, 198, 10300200, 3, 1, 153, 123, 700, 750, 27, 23, 153, 126, 226
123, 159, 201, 278, 198, 10300200, 1, 1, 27, 123, 700, 750, 27, 23, 153, 126, 226
123, 278, 198, 323, 201, 10300521, 4, 1, 71, 27, 700, 750, 264, 178, 218, 71, 292
123, 278, 198, 356, 201, 10300521, 2, 1, 178, 27, 700, 750, 264, 178, 218, 71, 292
123, 278, 198, 412, 198, 10300521, 5, 1, 292, 27, 700, 750, 264, 178, 218, 71, 292
123, 356, 201, 418, 198, 10304842, 5, 1, 221, 178, 700, 750, 49, 88, 112, 41, 221
123, 356, 201, 448, 198, 10304842, 3, 1, 112, 178, 700, 750, 49, 88, 112, 41, 221
123, 356, 201, 495, 198, 10304843, 2, 1, 88, 178, 700, 750, 49, 88, 112, 41, 221
123, 495, 198, 553, 201, 10309164, 3, 1, 116, 88, 700, 750, 102, 216, 116, 131, 266
123, 495, 198, 581, 201, 10309164, 2, 1, 216, 88, 700, 750, 102, 216, 116, 131, 266
123, 495, 198, 587, 201, 10309164, 5, 1, 266, 88, 700, 750, 102, 216, 116, 131, 266
123, 495, 198, 648, 198, 10309164, 4, 1, 131, 88, 700, 750, 102, 216, 116, 131, 266
123, 201, 244, 201, 285, 10312521, 5, 1, 23, 126, 700, 750, 265, 259, 174, 13, 23
123, 201, 244, 198, 315, 10312521, 4, 1, 13, 126, 700, 750, 265, 259, 174, 13, 23
123, 201, 244, 198, 351, 10312521, 3, 1, 174, 126, 700, 750, 265, 259, 174, 13, 23
123, 581, 201, 648, 198, 10313485, 4, 1, 131, 216, 700, 750, 47, 187, 102, 131, 86
123, 581, 201, 677, 198, 10313485, 3, 1, 102, 216, 700, 750, 47, 187, 102, 131, 86
123, 581, 201, 717, 201, 10313485, 5, 1, 86, 216, 700, 750, 47, 187, 102, 131, 86
123, 198, 351, 201, 412, 10320842, 4, 1, 265, 174, 700, 750, 65, 186, 254, 265, 251
123, 198, 351, 201, 419, 10320842, 3, 1, 254, 174, 700, 750, 65, 186, 254, 265, 251
123, 198, 351, 201, 446, 10320842, 2, 1, 186, 174, 700, 750, 65, 186, 254, 265, 251
123, 198, 351, 201, 486, 10320843, 1, 1, 65, 174, 700, 750, 65, 186, 254, 265, 251
123, 201, 486, 201, 690, 10321164, 2, 1, 67, 65, 700, 750, 191, 67, 10000000, 10000000, 10000000
123, 648, 198, 677, 198, 10321485, 1, 1, 102, 131, 700, 750, 102, 86, 194, 274, 120
123, 648, 198, 717, 201, 10321485, 2, 1, 86, 131, 700, 750, 102, 86, 194, 274, 120
123, 648, 198, 754, 201, 10321485, 3, 1, 194, 131, 700, 750, 102, 86, 194, 274, 120
123, 648, 198, 801, 212, 10321486, 4, 1, 274, 131, 700, 750, 102, 86, 194, 274, 120
123, 677, 198, 717, 201, 10321806, 2, 1, 86, 102, 700, 750, 274, 86, 227, 120, 194
123, 677, 198, 754, 201, 10321806, 5, 1, 194, 102, 700, 750, 274, 86, 227, 120, 194
123, 677, 198, 801, 212, 10321807, 1, 1, 274, 102, 700, 750, 274, 86, 227, 120, 194
123, 801, 212, 801, 219, 10322128, 4, 1, 227, 274, 700, 750, 58, 120, 40, 227, 10000000
123, 801, 212, 801, 246, 10322128, 2, 1, 120, 274, 700, 750, 58, 120, 40, 227, 10000000
123, 801, 212, 801, 289, 10322128, 1, 1, 58, 274, 700, 750, 58, 120, 40, 227, 10000000
