source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
274, 181, 1, 10299999, 1, 98, 7, 124, 171, 240, 1, 1, 1, 1, 1, 231, 0, 0, 0, 0, 0
240, 201, 18, 10300200, 2, 365, 253, 335, 23, 98, 0.413414, 0.234432, 0.216, 0.137482, 1, 231, 1, 1, 1, 1, 0
124, 201, 49, 10300200, 2, 200, 365, 98, 408, 253, 0.862063, 0.797417, 1, 0.466495, 0.436214, 231, 0, 1, 0, 1, 1
171, 248, -1, 10300200, 2, 258, 380, 157, 7, 303, 0.885399, 0.64526, 0.275783, 1, 0.322849, 231, 1, 1, 1, 0, 1
98, 201, 76, 10300200, 2, 253, 365, 408, 200, 133, 0.945488, 0.826828, 0.699743, 0.934065, 0.755142, 231, 0, 1, 1, 0, 0
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 231, 0, 1, 1, 1, 1
200, 198, 153, 10300536, 3, 406, 23, 408, 335, 133, 0.882221, 0.968316, 1, 1, 1, 231, 1, 0, 1, 1, 0
365, 198, 187, 10300536, 3, 472, 458, 27, 23, 13, 1, 1, 1, 0.968316, 0.874234, 231, 1, 1, 0, 0, 0
408, 201, 212, 10300536, 3, 458, 27, 234, 23, 160, 0.949027, 0.968799, 0.797812, 0.968316, 1, 231, 1, 0, 0, 0, 0
253, 201, 218, 10300536, 3, 481, 403, 194, 316, 23, 1, 1, 1, 0.777399, 0.968316, 231, 1, 1, 0, 1, 0
133, 201, 244, 10300536, 3, 458, 486, 481, 406, 234, 0.84395, 0.754551, 0.699096, 0.603708, 0.550085, 231, 1, 1, 1, 1, 1
23, 201, 284, 10300989, 4, 333, 403, 481, 327, 486, 0.920081, 0.915191, 0.908943, 0.794363, 0.754514, 231, 1, 1, 1, 1, 1
194, 198, 351, 10300990, 4, 266, 467, 421, 357, 472, 0.968621, 1, 1, 1, 1, 231, 1, 1, 1, 1, 1
481, 201, 412, 10300990, 4, 189, 65, 45, 206, 278, 0.967693, 0.968581, 0.860936, 0.972332, 1, 231, 0, 0, 0, 0, 0
278, 219, 398, 10301339, 5, 412, 45, 18, 189, 282, 0.887115, 0.968517, 0.755937, 1, 0.551173, 231, 1, 0, 0, 0, 1
206, 201, 446, 10301339, 5, 280, 319, 211, 65, 45, 1, 1, 0.697922, 1, 0.753291, 231, 0, 1, 0, 0, 0
189, 248, 398, 10301339, 5, 480, 356, 45, 18, 282, 0.964044, 0.756619, 0.968517, 0.755937, 0.551173, 231, 1, 1, 0, 0, 0
65, 201, 485, 10301339, 5, 280, 319, 223, 113, 67, 0.938765, 0.645421, 0.863549, 0.540417, 0.380388, 231, 1, 1, 0, 0, 0
