source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
249, 201, 218, 10299999, 1, 13, 366, 386, 229, 23, 0.945949, 0.603265, 0.538842, 0.538083, 0.972282, 329, 0, 1, 1, 1, 0
23, 201, 284, 10300200, 2, 305, 386, 311, 366, 399, 0.86046, 0.846337, 0.794807, 0.75424, 0.538761, 329, 1, 1, 1, 1, 1
13, 198, 315, 10300200, 2, 363, 311, 262, 336, 386, 1, 1, 0.86406, 0.86166, 1, 329, 1, 1, 1, 1, 1
229, 198, 379, 10300200, 2, 336, 386, 366, 305, 399, 1, 1, 1, 1, 0.969769, 329, 1, 1, 1, 1, 1
366, 198, 387, 10300200, 2, 188, 65, 45, 205, 274, 1, 1, 0.863593, 1, 1, 329, 0, 0, 0, 0, 0
386, 198, 387, 10300627, 3, 67, 276, 363, 311, 188, 0.120906, 0.1077, 1, 0.969991, 1, 329, 1, 1, 1, 1, 0
311, 201, 412, 10300627, 3, 363, 210, 188, 65, 45, 1, 0.137326, 1, 1, 0.863554, 329, 1, 1, 0, 0, 0
363, 201, 412, 10300627, 3, 276, 188, 65, 45, 205, 1, 1, 1, 0.755609, 1, 329, 0, 0, 0, 0, 0
205, 201, 446, 10301028, 4, 276, 67, 65, 222, 113, 0.242295, 0.1209, 1, 0.754314, 0.794192, 329, 1, 1, 0, 0, 0
188, 248, 398, 10301028, 4, 18, 278, 349, 45, 168, 1, 0.823872, 0.761645, 0.971456, 0.687067, 329, 0, 0, 1, 0, 0
65, 201, 485, 10301028, 4, 276, 222, 113, 210, 67, 0.275414, 0.953414, 0.844854, 0.379299, 0.324284, 329, 1, 0, 0, 0, 0
45, 283, 398, 10305228, 5, 349, 335, 168, 395, 18, 1, 0.964321, 0.864135, 0.756656, 0.95842, 329, 1, 1, 0, 1, 0
