source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
11, 1, 81, -1, 115, 10300200, 2, 1, 29, 11, 700, 750, 170, 29, 159, 38, 10000000
11, 1, 81, -1, 151, 10300200, 3, 1, 159, 11, 700, 750, 170, 29, 159, 38, 10000000
11, -1, 115, -1, 151, 10304798, 4, 1, 159, 29, 700, 750, 32, 170, 207, 159, 197
11, -1, 115, 1, 248, 10304798, 2, 1, 170, 29, 700, 750, 32, 170, 207, 159, 197
11, -1, 115, 1, 281, 10304798, 1, 1, 32, 29, 700, 750, 32, 170, 207, 159, 197
11, 1, 281, -1, 317, 10305396, 3, 1, 64, 32, 700, 750, 168, 43, 64, 10000000, 10000000
11, 1, 281, -1, 358, 10305396, 1, 1, 168, 32, 700, 750, 168, 43, 64, 10000000, 10000000
11, -1, 358, -1, 520, 10305995, 2, 1, 50, 168, 700, 750, 43, 50, 110, 236, 182
11, -1, 520, 1, 618, 10310593, 2, 1, 244, 50, 700, 750, 28, 244, 157, 283, 236
11, -1, 520, 1, 649, 10310593, 3, 1, 157, 50, 700, 750, 28, 244, 157, 283, 236
11, -1, 520, 1, 682, 10310594, 1, 1, 28, 50, 700, 750, 28, 244, 157, 283, 236
247, 171, 1, 201, 62, 11300200, 4, 1, 117, 247, 700, 750, 62, 98, 7, 117, 164
247, 171, 1, 261, -1, 11300200, 5, 1, 164, 247, 700, 750, 62, 98, 7, 117, 164
247, 171, 1, 293, -1, 11300200, 3, 1, 7, 247, 700, 750, 62, 98, 7, 117, 164
247, 171, 1, 305, 1, 11300200, 1, 1, 62, 247, 700, 750, 62, 98, 7, 117, 164
247, 305, 1, 401, 12, 11300798, 3, 1, 275, 62, 700, 750, 231, 150, 275, 5, 152
247, 305, 1, 460, -1, 11300798, 2, 1, 150, 62, 700, 750, 231, 150, 275, 5, 152
247, 460, -1, 501, -1, 11305397, 3, 1, 5, 150, 700, 750, 253, 61, 5, 181, 48
247, 460, -1, 502, 1, 11305397, 2, 1, 61, 150, 700, 750, 253, 61, 5, 181, 48
247, 460, -1, 551, 1, 11305397, 4, 1, 181, 150, 700, 750, 253, 61, 5, 181, 48
247, 460, -1, 574, 1, 11305397, 1, 1, 253, 150, 700, 750, 253, 61, 5, 181, 48
247, 574, 1, 601, 56, 11305995, 2, 1, 149, 253, 700, 750, 91, 149, 12, 105, 46
247, 574, 1, 687, -1, 11305995, 4, 1, 105, 253, 700, 750, 91, 149, 12, 105, 46
247, 601, 56, 598, 96, 11310593, 1, 1, 12, 149, 700, 750, 12, 91, 10000000, 10000000, 10000000
247, 601, 56, 601, 97, 11310593, 2, 1, 91, 149, 700, 750, 12, 91, 10000000, 10000000, 10000000
247, 201, 62, 201, 87, 11312798, 3, 1, 98, 117, 700, 750, 240, 60, 98, 180, 267
247, 201, 62, 198, 89, 11312798, 2, 1, 60, 117, 700, 750, 240, 60, 98, 180, 267
247, 201, 62, 198, 140, 11312798, 4, 1, 180, 117, 700, 750, 240, 60, 98, 180, 267
247, 201, 62, 198, 173, 11312798, 1, 1, 240, 117, 700, 750, 240, 60, 98, 180, 267
247, 198, 173, 201, 213, 11313396, 5, 1, 267, 240, 700, 750, 23, 126, 226, 153, 267
247, 198, 173, 201, 224, 11313396, 3, 1, 226, 240, 700, 750, 23, 126, 226, 153, 267
247, 198, 173, 201, 257, 11313396, 2, 1, 126, 240, 700, 750, 23, 126, 226, 153, 267
247, 198, 173, 201, 298, 11313397, 1, 1, 23, 240, 700, 750, 23, 126, 226, 153, 267
247, 201, 298, 198, 337, 11313995, 3, 1, 174, 23, 700, 750, 254, 265, 174, 259, 206
247, 201, 298, 198, 371, 11313995, 5, 1, 206, 23, 700, 750, 254, 265, 174, 259, 206
247, 201, 298, 198, 387, 11313995, 4, 1, 259, 23, 700, 750, 254, 265, 174, 259, 206
247, 201, 298, 201, 412, 11313995, 2, 1, 265, 23, 700, 750, 254, 265, 174, 259, 206
247, 201, 298, 201, 425, 11313995, 1, 1, 254, 23, 700, 750, 254, 265, 174, 259, 206
247, 201, 425, 201, 459, 11314593, 3, 1, 186, 254, 700, 750, 65, 45, 186, 172, 191
247, 201, 425, 201, 499, 11314593, 1, 1, 65, 254, 700, 750, 65, 45, 186, 172, 191
247, 201, 499, 201, 659, 11315192, 2, 1, 191, 65, 700, 750, 67, 191, 10000000, 10000000, 10000000
247, 687, -1, 702, 1, 11318593, 1, 1, 46, 105, 700, 750, 46, 91, 149, 188, 10000000
247, 687, -1, 742, 1, 11318593, 4, 1, 188, 105, 700, 750, 46, 91, 149, 188, 10000000
247, 201, 659, 201, 705, 11319790, 2, 1, 67, 191, 700, 750, 107, 67, 10000000, 10000000, 10000000
56, 112, 198, 135, 201, 12300200, 4, 1, 123, 56, 700, 750, 153, 267, 215, 123, 226
56, 112, 198, 166, 201, 12300200, 3, 1, 215, 56, 700, 750, 153, 267, 215, 123, 226
