source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
170, 248, -1, 280, -1, 10300200, 4, 1, 7, 170, 700, 750, 62, 254, 373, 7, 158
170, 248, -1, 319, 1, 10300200, 1, 1, 62, 170, 700, 750, 62, 254, 373, 7, 158
170, 248, -1, 401, 12, 10300200, 3, 1, 373, 170, 700, 750, 62, 254, 373, 7, 158
170, 319, 1, 401, 12, 10300634, 5, 1, 320, 62, 700, 750, 5, 254, 156, 373, 320
170, 319, 1, 401, 12, 10300634, 4, 1, 373, 62, 700, 750, 5, 254, 156, 373, 320
170, 319, 1, 401, 19, 10300634, 2, 1, 254, 62, 700, 750, 5, 254, 156, 373, 320
170, 319, 1, 447, -1, 10300634, 3, 1, 156, 62, 700, 750, 5, 254, 156, 373, 320
170, 401, 19, 401, 79, 10305068, 3, 1, 48, 254, 700, 750, 378, 138, 48, 100, 325
170, 401, 19, 398, 115, 10305068, 4, 1, 100, 254, 700, 750, 378, 138, 48, 100, 325
170, 401, 19, 398, 157, 10305068, 2, 1, 138, 254, 700, 750, 378, 138, 48, 100, 325
170, 401, 19, 398, 187, 10305069, 5, 1, 325, 254, 700, 750, 378, 138, 48, 100, 325
170, 401, 19, 398, 187, 10305069, 1, 1, 378, 254, 700, 750, 378, 138, 48, 100, 325
170, 398, 187, 418, 198, 10305503, 5, 1, 244, 378, 700, 750, 41, 118, 117, 88, 244
170, 398, 187, 448, 198, 10305503, 3, 1, 117, 378, 700, 750, 41, 118, 117, 88, 244
170, 398, 187, 401, 245, 10305503, 2, 1, 118, 378, 700, 750, 41, 118, 117, 88, 244
170, 398, 187, 401, 287, 10305503, 1, 1, 41, 378, 700, 750, 41, 118, 117, 88, 244
170, 401, 287, 398, 347, 10305937, 1, 1, 116, 41, 700, 750, 116, 104, 388, 224, 381
170, 401, 287, 398, 375, 10305937, 4, 1, 224, 41, 700, 750, 116, 104, 388, 224, 381
170, 401, 287, 401, 412, 10305937, 5, 1, 381, 41, 700, 750, 116, 104, 388, 224, 381
170, 401, 287, 401, 412, 10305937, 3, 1, 388, 41, 700, 750, 116, 104, 388, 224, 381
170, 401, 287, 401, 467, 10305938, 2, 1, 104, 41, 700, 750, 116, 104, 388, 224, 381
170, 398, 347, 401, 412, 10306371, 5, 1, 395, 116, 700, 750, 115, 104, 217, 300, 395
170, 398, 347, 401, 415, 10306371, 4, 1, 300, 116, 700, 750, 115, 104, 217, 300, 395
170, 398, 347, 401, 431, 10306371, 3, 1, 217, 116, 700, 750, 115, 104, 217, 300, 395
170, 398, 347, 401, 467, 10306372, 2, 1, 104, 116, 700, 750, 115, 104, 217, 300, 395
170, 447, -1, 488, -1, 10309068, 1, 1, 5, 156, 700, 750, 5, 298, 338, 61, 200
170, 447, -1, 515, 1, 10309068, 4, 1, 61, 156, 700, 750, 5, 298, 338, 61, 200
170, 447, -1, 561, 1, 10309069, 5, 1, 200, 156, 700, 750, 5, 298, 338, 61, 200
170, 447, -1, 580, 1, 10309069, 2, 1, 298, 156, 700, 750, 5, 298, 338, 61, 200
170, 447, -1, 587, 1, 10309069, 3, 1, 338, 156, 700, 750, 5, 298, 338, 61, 200
170, 488, -1, 515, 1, 10309502, 3, 1, 61, 5, 700, 750, 200, 220, 61, 298, 291
170, 488, -1, 561, 1, 10309503, 1, 1, 200, 5, 700, 750, 200, 220, 61, 298, 291
170, 488, -1, 580, 1, 10309503, 4, 1, 298, 5, 700, 750, 200, 220, 61, 298, 291
170, 488, -1, 634, -1, 10309503, 2, 1, 220, 5, 700, 750, 200, 220, 61, 298, 291
170, 561, 1, 601, 19, 10309937, 3, 1, 291, 200, 700, 750, 155, 91, 291, 105, 220
170, 561, 1, 601, 44, 10309937, 1, 1, 155, 200, 700, 750, 155, 91, 291, 105, 220
170, 561, 1, 634, -1, 10309937, 5, 1, 220, 200, 700, 750, 155, 91, 291, 105, 220
170, 561, 1, 674, -1, 10309937, 4, 1, 105, 200, 700, 750, 155, 91, 291, 105, 220
170, 601, 44, 601, 84, 10310371, 1, 1, 91, 155, 700, 750, 91, 183, 12, 285, 10000000
170, 601, 44, 598, 110, 10310371, 3, 1, 12, 155, 700, 750, 91, 183, 12, 285, 10000000
170, 601, 44, 598, 147, 10310371, 2, 1, 183, 155, 700, 750, 91, 183, 12, 285, 10000000
170, 401, 467, 398, 533, 10310372, 1, 1, 115, 104, 700, 750, 115, 154, 79, 10000000, 10000000
170, 601, 84, 598, 110, 10310805, 3, 1, 12, 91, 700, 750, 183, 285, 12, 114, 10000000
170, 601, 84, 598, 147, 10310805, 1, 1, 183, 91, 700, 750, 183, 285, 12, 114, 10000000
170, 601, 84, 598, 179, 10310805, 2, 1, 285, 91, 700, 750, 183, 285, 12, 114, 10000000
170, 601, 84, 601, 262, 10310805, 4, 1, 114, 91, 700, 750, 183, 285, 12, 114, 10000000
170, 398, 533, 401, 637, 10310806, 2, 1, 154, 115, 700, 750, 79, 154, 108, 162, 227
170, 398, 533, 401, 680, 10310806, 1, 1, 79, 115, 700, 750, 79, 154, 108, 162, 227
170, 598, 147, 598, 179, 10311239, 5, 1, 285, 183, 700, 750, 114, 380, 312, 239, 285
170, 598, 147, 587, 201, 10311239, 3, 1, 312, 183, 700, 750, 114, 380, 312, 239, 285
170, 598, 147, 587, 201, 10311239, 2, 1, 380, 183, 700, 750, 114, 380, 312, 239, 285
170, 598, 147, 601, 262, 10311239, 1, 1, 114, 183, 700, 750, 114, 380, 312, 239, 285
170, 601, 262, 598, 315, 10311674, 5, 1, 47, 114, 700, 750, 179, 21, 286, 347, 47
170, 601, 262, 601, 412, 10311674, 4, 1, 347, 114, 700, 750, 179, 21, 286, 347, 47
170, 448, 198, 495, 198, 10313937, 4, 1, 88, 117, 700, 750, 239, 380, 49, 88, 312
170, 634, -1, 674, -1, 10313937, 4, 1, 105, 220, 700, 750, 91, 155, 291, 105, 46
170, 448, 198, 513, 201, 10313937, 3, 1, 49, 117, 700, 750, 239, 380, 49, 88, 312
