source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
45, 198, 82, 198, 10300200, 1, 1, 56, 160, 184, 801, 814, 56, 17, 174, 32, 116, 0
45, 198, 112, 201, 10300200, 2, 1, 17, 160, 184, 801, 814, 56, 17, 174, 32, 116, 0
45, 198, 159, 201, 10300200, 5, 1, 116, 160, 184, 801, 814, 56, 17, 174, 32, 116, 0
45, 198, 181, 201, 10300200, 3, 1, 174, 160, 184, 801, 814, 56, 17, 174, 32, 116, 0
82, 198, 112, 201, 10300703, 3, 2, 17, 56, 184, 801, 814, 174, 116, 17, 27, 119, 0
82, 198, 159, 201, 10300703, 2, 2, 116, 56, 184, 801, 814, 174, 116, 17, 27, 119, 0
82, 198, 181, 201, 10300703, 1, 2, 174, 56, 184, 801, 814, 174, 116, 17, 27, 119, 0
181, 201, 201, 245, 10301206, 4, 3, 119, 174, 184, 801, 814, 71, 23, 27, 119, 194, 0
181, 201, 201, 285, 10301206, 2, 3, 23, 174, 184, 801, 814, 71, 23, 27, 119, 194, 0
181, 201, 284, 198, 10301206, 3, 3, 27, 174, 184, 801, 814, 71, 23, 27, 119, 194, 0
181, 201, 323, 201, 10301206, 1, 3, 71, 174, 184, 801, 814, 71, 23, 27, 119, 194, 0
323, 201, 387, 201, 10301710, 3, 4, 194, 71, 184, 801, 814, 88, 180, 194, 105, 41, 0
323, 201, 418, 198, 10301710, 2, 4, 180, 71, 184, 801, 814, 88, 180, 194, 105, 41, 0
323, 201, 448, 198, 10301710, 4, 4, 105, 71, 184, 801, 814, 88, 180, 194, 105, 41, 0
201, 285, 198, 351, 10305709, 5, 4, 137, 23, 184, 801, 814, 189, 165, 186, 195, 137, 0
201, 285, 198, 379, 10305710, 2, 4, 165, 23, 184, 801, 814, 189, 165, 186, 195, 137, 0
201, 285, 198, 387, 10305710, 1, 4, 189, 23, 184, 801, 814, 189, 165, 186, 195, 137, 0
201, 285, 201, 412, 10305710, 4, 4, 195, 23, 184, 801, 814, 189, 165, 186, 195, 137, 0
201, 285, 201, 418, 10305710, 3, 4, 186, 23, 184, 801, 814, 189, 165, 186, 195, 137, 0
198, 387, 201, 418, 10306213, 5, 5, 186, 189, 184, 801, 814, 45, 65, 135, 149, 186, 0
198, 387, 247, 398, 10306213, 3, 5, 135, 189, 184, 801, 814, 45, 65, 135, 149, 186, 0
198, 387, 201, 446, 10306213, 4, 5, 149, 189, 184, 801, 814, 45, 65, 135, 149, 186, 0
198, 387, 201, 486, 10306213, 2, 5, 65, 189, 184, 801, 814, 45, 65, 135, 149, 186, 0
418, 198, 495, 198, 10306213, 3, 5, 88, 180, 184, 801, 814, 196, 124, 88, 41, 175, 0
201, 486, 201, 645, 10310716, 2, 6, 154, 65, 184, 801, 814, 45, 154, 10000000, 10000000, 10000000, 0
247, 398, 283, 398, 10314716, 2, 6, 45, 135, 184, 801, 814, 18, 45, 65, 10000000, 10000000, 0
247, 398, 314, 401, 10314716, 1, 6, 18, 135, 184, 801, 814, 18, 45, 65, 10000000, 10000000, 0
