source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
280, -1, 354, 1, 10300200, 5, 1, 143, 7, 90, 731, 601, 152, 275, 5, 231, 143, 0
280, -1, 401, 12, 10300200, 2, 1, 275, 7, 90, 731, 601, 152, 275, 5, 231, 143, 0
401, 12, 401, 41, 10304875, 3, 2, 152, 275, 90, 731, 601, 100, 48, 152, 5, 280, 0
401, 12, 401, 79, 10304875, 2, 2, 48, 275, 90, 731, 601, 100, 48, 152, 5, 280, 0
401, 12, 398, 114, 10304875, 1, 2, 100, 275, 90, 731, 601, 100, 48, 152, 5, 280, 0
401, 12, 398, 187, 10304875, 5, 2, 280, 275, 90, 731, 601, 100, 48, 152, 5, 280, 0
398, 114, 398, 187, 10305550, 4, 3, 280, 100, 90, 731, 601, 41, 292, 268, 280, 218, 0
398, 114, 412, 198, 10305551, 3, 3, 268, 100, 90, 731, 601, 41, 292, 268, 280, 218, 0
412, 198, 449, 198, 10314226, 5, 4, 112, 268, 90, 731, 601, 41, 88, 216, 49, 112, 0
412, 198, 495, 198, 10314226, 2, 4, 88, 268, 90, 731, 601, 41, 88, 216, 49, 112, 0
412, 198, 401, 287, 10314226, 1, 4, 41, 268, 90, 731, 601, 41, 88, 216, 49, 112, 0
412, 198, 513, 201, 10314226, 4, 4, 49, 268, 90, 731, 601, 41, 88, 216, 49, 112, 0
412, 198, 581, 201, 10314226, 3, 4, 216, 268, 90, 731, 601, 41, 88, 216, 49, 112, 0
401, 287, 398, 347, 10314901, 4, 5, 111, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
401, 287, 398, 375, 10314901, 3, 5, 201, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
401, 287, 398, 387, 10314901, 5, 5, 256, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
401, 287, 401, 416, 10314901, 2, 5, 255, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
495, 198, 553, 201, 10318901, 5, 5, 116, 88, 90, 731, 601, 266, 102, 216, 131, 116, 0
495, 198, 581, 201, 10318901, 3, 5, 216, 88, 90, 731, 601, 266, 102, 216, 131, 116, 0
495, 198, 587, 201, 10318901, 1, 5, 266, 88, 90, 731, 601, 266, 102, 216, 131, 116, 0
495, 198, 648, 198, 10318901, 4, 5, 131, 88, 90, 731, 601, 266, 102, 216, 131, 116, 0
401, 416, 401, 467, 10319576, 5, 6, 104, 255, 90, 731, 601, 24, 79, 148, 160, 104, 0
587, 201, 598, 316, 10319576, 1, 6, 47, 266, 90, 731, 601, 47, 209, 295, 249, 194, 0
587, 201, 754, 201, 10319577, 5, 6, 194, 266, 90, 731, 601, 47, 209, 295, 249, 194, 0
598, 316, 598, 359, 10320252, 3, 7, 187, 47, 90, 731, 601, 21, 85, 187, 138, 35, 0
598, 359, 601, 487, 10328927, 1, 8, 21, 187, 90, 731, 601, 21, 114, 124, 35, 138, 0
601, 487, 598, 515, 10329602, 4, 9, 85, 21, 90, 731, 601, 220, 287, 124, 85, 10000000, 0
601, 487, 598, 552, 10329602, 3, 9, 124, 21, 90, 731, 601, 220, 287, 124, 85, 10000000, 0
601, 487, 598, 580, 10329602, 1, 9, 220, 21, 90, 731, 601, 220, 287, 124, 85, 10000000, 0
601, 487, 598, 587, 10329602, 2, 9, 287, 21, 90, 731, 601, 220, 287, 124, 85, 10000000, 0
598, 580, 598, 587, 10330277, 1, 10, 287, 220, 90, 731, 601, 287, 84, 122, 250, 10000000, 0
598, 580, 620, 598, 10330277, 4, 10, 250, 220, 90, 731, 601, 287, 84, 122, 250, 10000000, 0
598, 587, 620, 598, 10330952, 3, 11, 250, 287, 90, 731, 601, 84, 122, 250, 10000000, 10000000, 0
598, 587, 643, 598, 10330953, 2, 11, 122, 287, 90, 731, 601, 84, 122, 250, 10000000, 10000000, 0
643, 598, 685, 598, 10335628, 2, 12, 84, 122, 90, 731, 601, 90, 84, 137, 273, 228, 0
643, 598, 713, 601, 10335628, 90, 12, 90, 122, 90, 731, 601, 90, 84, 137, 273, 228, 0
201, 298, 198, 338, 11300200, 3, 1, 174, 23, 69, 801, 884, 259, 265, 174, 254, 206, 0
201, 298, 198, 371, 11300200, 5, 1, 206, 23, 69, 801, 884, 259, 265, 174, 254, 206, 0
201, 298, 198, 387, 11300200, 1, 1, 259, 23, 69, 801, 884, 259, 265, 174, 254, 206, 0
201, 298, 201, 412, 11300200, 2, 1, 265, 23, 69, 801, 884, 259, 265, 174, 254, 206, 0
201, 298, 201, 425, 11300200, 4, 1, 254, 23, 69, 801, 884, 259, 265, 174, 254, 206, 0
198, 387, 226, 398, 11300875, 5, 2, 251, 259, 69, 801, 884, 45, 65, 172, 186, 251, 0
198, 387, 260, 398, 11300875, 3, 2, 172, 259, 69, 801, 884, 45, 65, 172, 186, 251, 0
198, 387, 201, 459, 11300875, 4, 2, 186, 259, 69, 801, 884, 45, 65, 172, 186, 251, 0
198, 387, 201, 499, 11300875, 2, 2, 65, 259, 69, 801, 884, 45, 65, 172, 186, 251, 0
201, 499, 201, 658, 11305551, 2, 3, 191, 65, 69, 801, 884, 67, 191, 10000000, 10000000, 10000000, 0
260, 398, 296, 398, 11309550, 2, 3, 45, 172, 69, 801, 884, 18, 45, 162, 255, 198, 0
260, 398, 298, 401, 11309550, 1, 3, 18, 172, 69, 801, 884, 18, 45, 162, 255, 198, 0
260, 398, 345, 401, 11309550, 3, 3, 162, 172, 69, 801, 884, 18, 45, 162, 255, 198, 0
298, 401, 499, 398, 11310226, 5, 4, 24, 18, 69, 801, 884, 160, 255, 198, 256, 24, 0
201, 658, 198, 698, 11310226, 3, 4, 10, 191, 69, 801, 884, 279, 67, 10, 107, 10000000, 0
